nplv,DT,ПРОФИЛЬ,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
г6838637<:<,2071-02-14 19:22:00,Р65,7.0,52.8833333,21.533333300000002,52.8833333,2.4713533,0.36594499999999996,0.113828,0.12347999999999999,0.17084000000000002,0.0418528,1603.0,1598.0,10.0245194,13087.6160991,116.8,1.0,1.0,1.0,17.671,0.14300000000000002,0.05,0.38299999999999995,0.027000000000000003,0.02,0.052191999999999995,0.21,0.19,0.19899999999999998,4697.0,0.002,0.522,0.326,0.099,0.682,0.006,0.009000000000000001,0.064,0.01,0.019,0.43200000000000005,0.001,0.002,0.003,0.769,0.0001,0.419,0.10099999999999999,0.792,0.006,0.01,0.065,0.011000000000000001,0.015,0.5770000000000001,0.002,0.038,4.0,49.7,0.8,11.9,0.09,2.2,22.9,4.2,54.4,0.2,6.5,0.07,2.3,23.3
г6838637<:=,2071-02-14 20:12:00,Р65,18.0,41.1666667,21.6666667,41.1666667,2.3857702,0.32682,0.14185599999999998,0.163206,0.183053,0.0401126,1553.0,1592.0,9.658785400000001,13167.692307700001,115.4,1.0,1.0,1.0,13.254000000000001,0.166,0.05,0.32799999999999996,0.036000000000000004,0.02,0.050022000000000004,0.212,0.253,0.248,4755.0,0.001,0.525,0.302,0.10800000000000001,0.6459999999999999,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.006999999999999999,0.018000000000000002,0.428,0.001,0.002,0.002,0.763,,0.42,0.11,0.79,0.006,0.011000000000000001,0.073,0.008,0.013000000000000001,0.561,0.002,0.036000000000000004,3.2,51.0,0.5,13.2,0.11,2.1,24.8,4.0,58.6,0.2,6.4,0.06,2.7,21.5
г6838637<:>,2071-02-14 21:02:00,Р65,20.0,40.716666700000005,19.8,40.716666700000005,3.0,0.27978000000000003,0.113256,0.11606400000000001,0.151198,0.0402281,1545.0,1592.0,10.701804800000001,13469.6969697,113.7,1.0,1.0,1.0,14.495,0.126,0.05,0.27699999999999997,0.035,0.02,0.050166,0.183,0.179,0.198,4445.0,0.002,0.5710000000000001,0.325,0.102,0.682,0.006,0.012,0.069,0.008,0.02,0.447,0.002,0.003,0.003,0.778,0.0003,0.41600000000000004,0.10099999999999999,0.779,0.005,0.013000000000000001,0.069,0.008,0.013000000000000001,0.5579999999999999,0.002,0.037000000000000005,3.0,51.7,0.4,14.8,0.09,2.2,23.2,3.8,55.2,0.4,10.7,0.13,2.2,26.1
г6838637<:?,2071-02-14 21:51:00,Р65,27.0,39.8666667,16.8833333,39.8666667,2.9348576,0.28007,0.157872,0.172188,0.191388,0.0401126,1551.0,1583.0,8.3713178,13173.9387957,113.5,1.0,1.0,1.0,10.799000000000001,0.215,0.05,0.267,0.031,0.02,0.050022000000000004,0.221,0.267,0.276,3707.0,0.001,0.555,0.285,0.105,0.637,0.006,0.011000000000000001,0.069,0.006999999999999999,0.02,0.418,0.001,0.002,0.002,0.7709999999999999,0.0001,0.41600000000000004,0.105,0.782,0.005,0.012,0.07,0.006999999999999999,0.017,0.563,0.002,0.036000000000000004,3.0,50.6,0.6,18.8,0.18,1.9,26.1,3.7,55.9,0.5,10.4,0.14,2.2,26.7
г6838637<;7,2071-02-14 23:35:00,Р65,26.0,40.2333333,17.65,40.2333333,2.5740272999999996,0.28446,0.161304,0.140508,0.153346,0.0419394,1552.0,1578.0,9.6198826,13155.8073654,117.9,1.0,1.0,1.0,12.741,0.136,0.05,0.273,0.064,0.02,0.0523,0.17600000000000002,0.218,0.282,3870.0,0.002,0.561,0.28800000000000003,0.102,0.669,0.006,0.01,0.07,0.009000000000000001,0.019,0.45,0.002,0.003,0.004,0.769,0.0003,0.418,0.10300000000000001,0.7829999999999999,0.006,0.01,0.07,0.01,0.013999999999999999,0.568,0.003,0.038,3.8,50.9,0.4,12.9,0.1,2.3,22.2,4.3,49.4,0.4,8.8,0.07,2.4,20.7
г6838637<;9,2071-02-15 01:17:00,Р65,24.0,40.3666667,16.8166667,40.3666667,,0.24131,0.13727999999999999,0.11817000000000001,0.13677899999999998,0.040432800000000005,1547.0,1581.0,11.22436,13557.978196200002,113.3,1.0,1.0,1.0,15.103,0.128,0.05,0.225,0.084,0.02,0.050926,0.16,0.183,0.24,3800.0,0.002,0.58,0.303,0.102,0.684,0.006999999999999999,0.012,0.07400000000000001,0.009000000000000001,0.018000000000000002,0.45299999999999996,0.002,0.003,0.003,0.772,0.0002,0.41600000000000004,0.102,0.782,0.006999999999999999,0.012,0.075,0.009000000000000001,0.013000000000000001,0.562,0.003,0.038,3.2,55.3,0.4,14.7,0.1,2.2,24.7,3.5,56.3,0.7,13.1,0.12,2.3,24.4
г6838637<;;,2071-02-15 02:56:00,Р65,33.0,42.5166667,16.0166667,42.5166667,,0.261945,0.144716,0.146556,0.145878,0.040677099999999994,1554.0,1576.0,8.607683300000001,13437.2528616,115.6,1.0,1.0,1.0,12.199000000000002,0.07400000000000001,0.05,0.248,0.025,0.02,0.05136,0.162,0.228,0.253,3587.0,0.002,0.585,0.298,0.109,0.659,0.008,0.01,0.07,0.01,0.019,0.44299999999999995,0.002,0.003,0.003,0.772,0.0002,0.415,0.10800000000000001,0.78,0.006999999999999999,0.013000000000000001,0.07,0.011000000000000001,0.017,0.5670000000000001,0.002,0.038,3.5,52.7,0.3,17.3,0.08,2.3,22.9,4.0,50.7,0.8,13.1,0.1,2.3,22.0
г6838637<;<,2071-02-15 03:48:00,Р65,32.0,40.1833333,19.4833333,40.1833333,3.2171749,0.31301,0.149864,0.149706,0.16956500000000002,0.040849,1541.0,1583.0,10.5733167,13257.485029899999,118.4,1.0,1.0,1.0,14.133,,0.05,0.31,0.036000000000000004,0.02,0.051577,0.19699999999999998,0.23199999999999998,0.262,4305.0,0.002,0.547,0.29600000000000004,0.10099999999999999,0.6559999999999999,0.011000000000000001,0.012,0.07400000000000001,0.008,0.019,0.431,0.002,0.003,0.003,0.77,0.0003,0.413,0.10099999999999999,0.775,0.011000000000000001,0.012,0.075,0.01,0.015,0.562,0.003,0.037000000000000005,3.5,48.3,0.5,11.6,0.18,2.3,20.7,5.2,56.0,0.4,12.1,0.08,2.4,23.0
г6838637<;=,2071-02-15 04:39:00,Р65,31.0,40.5166667,16.6666667,40.5166667,3.5508555,0.30814,0.169312,0.160524,0.176448,0.0403904,1549.0,1581.0,9.6116002,13791.6,117.2,1.0,1.0,1.0,12.981,0.062,0.05,0.3,0.061,0.02,0.050998,0.203,0.249,0.29600000000000004,3831.0,0.002,0.545,0.281,0.105,0.6509999999999999,0.006,0.011000000000000001,0.061,0.009000000000000001,0.019,0.43,0.002,0.003,0.003,0.757,0.0003,0.41600000000000004,0.10400000000000001,0.782,0.005,0.011000000000000001,0.061,0.009000000000000001,0.013999999999999999,0.5720000000000001,0.002,0.037000000000000005,3.8,55.1,0.3,14.9,0.1,2.2,25.0,3.8,50.4,0.6,10.6,0.11,2.2,22.8
г6838637<<6,2071-02-15 07:09:00,Р65,40.0,40.5666667,15.666666699999999,40.5666667,2.2623723,0.29243,0.146432,0.10416600000000001,0.150539,0.0395889,1575.0,1583.0,11.3339359,13174.468085100001,114.5,1.0,1.0,1.0,15.325999999999999,0.073,0.05,0.28700000000000003,0.037000000000000005,0.02,0.049986,0.187,0.16,0.256,3440.0,0.002,0.547,0.294,0.078,0.696,0.01,0.011000000000000001,0.081,0.009000000000000001,0.016,0.446,0.002,0.003,0.003,0.755,0.0003,0.41600000000000004,0.079,0.7909999999999999,0.01,0.013000000000000001,0.083,0.01,0.013000000000000001,0.5710000000000001,0.003,0.037000000000000005,3.7,54.6,0.5,15.2,0.09,2.4,22.4,4.3,57.6,0.5,9.9,0.09,2.5,22.6
г6838637<<8,2071-02-15 09:05:00,Р65,30.0,40.716666700000005,22.033333300000002,40.716666700000005,3.437329,0.28955,0.104104,0.08361,0.130549,0.038872199999999996,1551.0,1586.0,11.508063900000002,13359.7579425,114.4,1.0,1.0,1.0,15.619000000000002,0.073,0.05,0.292,0.042,0.02,0.049081,0.165,0.128,0.182,4906.0,0.002,0.5479999999999999,0.33399999999999996,0.086,0.73,0.006999999999999999,0.011000000000000001,0.073,0.011000000000000001,0.02,0.45899999999999996,0.002,0.004,0.004,0.7509999999999999,0.0002,0.418,0.086,0.799,0.006999999999999999,0.012,0.07400000000000001,0.013000000000000001,0.019,0.5720000000000001,0.003,0.038,4.2,56.8,0.6,8.6,0.23,2.4,23.9,3.4,57.2,0.4,6.4,0.11,2.1,26.7
г6838637<<:,2071-02-15 10:54:00,Р65,36.0,48.2,27.483333299999998,48.2,3.4439722,0.30249000000000004,0.14300000000000002,0.155808,0.141246,0.0384714,1534.0,1596.0,9.649170100000001,13314.978775,113.0,1.0,1.0,1.0,15.503,0.16399999999999998,0.05,0.298,,0.02,0.048575,0.151,0.243,0.25,6099.0,0.002,0.535,0.29600000000000004,0.084,0.6459999999999999,0.008,0.011000000000000001,0.077,0.006,0.018000000000000002,0.445,0.002,0.003,0.004,0.774,0.0011,0.415,0.084,0.784,0.008,0.013000000000000001,0.077,0.006999999999999999,0.015,0.555,0.002,0.037000000000000005,4.0,55.9,0.3,14.0,0.08,2.2,25.6,3.9,57.1,0.3,11.6,0.1,2.2,26.4
г6838637<=8,2071-02-15 18:23:00,Р65,16.0,41.8833333,15.883333300000002,41.8833333,2.513355,0.37282,0.175032,0.206298,0.181193,0.0399033,1603.0,1582.0,11.1955254,12103.2528856,117.2,1.0,1.0,1.0,15.568,0.188,0.05,0.377,0.028999999999999998,0.02,0.050383,0.191,0.322,0.306,3204.0,0.002,0.479,0.27699999999999997,0.083,0.616,0.006999999999999999,0.01,0.071,0.006999999999999999,0.016,0.409,0.001,0.002,0.003,0.769,0.0001,0.415,0.083,0.787,0.006,0.012,0.071,0.008,0.013000000000000001,0.5589999999999999,0.002,0.034,3.6,56.3,0.5,11.2,0.09,2.2,25.3,3.6,57.0,0.4,9.8,0.11,2.2,26.4
г6838637<=:,2071-02-15 20:03:00,Р65,20.0,43.533333299999995,15.633333300000002,43.533333299999995,3.0,0.32889,0.157872,0.17811,0.156499,0.040402099999999996,1599.0,1589.0,11.365084199999998,12496.375266500001,112.4,1.0,1.0,1.0,16.492,0.191,0.05,0.327,,0.02,0.050383,0.165,0.278,0.276,3256.0,0.002,0.521,0.28300000000000003,0.092,0.628,0.008,0.009000000000000001,0.075,0.006999999999999999,0.019,0.43,0.001,0.002,0.003,0.76,0.0002,0.41700000000000004,0.09300000000000001,0.7879999999999999,0.006999999999999999,0.011000000000000001,0.076,0.008,0.015,0.5660000000000001,0.002,0.036000000000000004,3.7,53.3,0.4,15.6,0.06,2.1,25.1,4.7,53.7,0.9,10.8,0.07,2.4,22.3
г6838637<=;,2071-02-15 20:59:00,Р65,19.0,41.6833333,12.85,41.6833333,,0.339355,0.173316,0.20651399999999998,0.189077,0.040605800000000004,1591.0,1579.0,10.768990400000002,13349.4163424,115.8,1.0,1.0,1.0,14.933,0.128,0.05,0.336,,0.02,0.050637,0.203,0.322,0.303,2859.0,0.001,0.527,0.276,0.09699999999999999,0.604,0.008,0.011000000000000001,0.077,0.006,0.019,0.414,0.001,0.002,0.002,0.7609999999999999,0.0001,0.41700000000000004,0.09699999999999999,0.7809999999999999,0.006999999999999999,0.01,0.078,0.006999999999999999,0.017,0.569,0.002,0.036000000000000004,3.5,45.6,0.5,10.7,0.08,2.1,21.3,3.5,55.3,0.5,10.2,0.16,2.2,25.5
г6838637<=<,2071-02-15 21:49:00,Р65,18.0,41.55,16.3166667,41.55,3.0,0.342915,0.159588,0.230634,0.225043,0.0413885,1587.0,1572.0,8.1381555,12590.8069459,118.2,1.0,1.0,1.0,11.251,0.22399999999999998,0.05,0.342,0.027999999999999997,0.02,0.051613,0.248,0.359,0.27899999999999997,3424.0,0.001,0.535,0.29,0.105,0.585,0.009000000000000001,0.009000000000000001,0.07200000000000001,0.006,0.019,0.384,0.001,0.002,0.003,0.763,0.0002,0.41600000000000004,0.10400000000000001,0.7809999999999999,0.008,0.009000000000000001,0.07200000000000001,0.006,0.016,0.57,0.002,0.036000000000000004,3.4,47.3,0.6,15.5,0.22,1.9,25.4,3.8,52.5,0.6,10.3,0.22,2.1,25.1
г6838637<==,2071-02-15 22:38:00,Р65,20.0,42.8666667,22.533333300000002,42.8666667,2.3712021,0.31238,0.109824,0.16362000000000002,0.15252000000000002,0.0410693,1537.0,1575.0,9.6711509,12786.3905325,115.8,1.0,1.0,1.0,13.819,0.15,0.05,0.316,0.027999999999999997,0.02,0.051215,0.165,0.255,0.192,4802.0,0.001,0.536,0.32899999999999996,0.125,0.64,0.012,0.009000000000000001,0.081,0.006,0.021,0.44,0.002,0.003,0.003,0.767,0.0002,0.41700000000000004,0.122,0.78,0.011000000000000001,0.011000000000000001,0.081,0.006999999999999999,0.016,0.57,0.003,0.037000000000000005,3.9,53.4,0.5,14.5,0.12,2.1,25.6,4.2,54.8,0.7,6.7,0.08,2.3,23.5
г6838637<=>,2071-02-15 23:28:00,Р65,21.0,41.6666667,15.9666667,41.6666667,,0.331065,0.12183599999999999,0.134838,0.151789,0.04075019999999999,1573.0,1578.0,8.7168904,13580.7933194,114.5,1.0,1.0,1.0,12.085,0.14800000000000002,0.05,0.33799999999999997,0.027999999999999997,0.02,0.050817,0.17600000000000002,0.209,0.213,3614.0,0.001,0.527,0.319,0.08900000000000001,0.665,0.008,0.009000000000000001,0.067,0.006999999999999999,0.018000000000000002,0.436,0.001,0.003,0.002,0.759,0.0001,0.418,0.08900000000000001,0.784,0.006999999999999999,0.011000000000000001,0.067,0.008,0.017,0.569,0.002,0.037000000000000005,3.0,52.0,1.2,14.4,0.24,2.0,25.7,3.0,53.8,0.8,6.4,0.11,2.4,22.8
г6838637<>6,2071-02-16 01:19:00,Р65,15.0,41.7,16.1666667,41.7,2.3819169999999996,0.357645,0.138996,0.101604,0.137656,0.0401992,1581.0,1577.0,16.027338099999998,12792.9896907,115.1,1.0,1.0,1.0,22.278000000000002,0.127,0.05,0.369,0.027999999999999997,0.02,0.05013,0.168,0.155,0.243,3447.0,0.002,0.493,0.31,0.081,0.7,0.004,0.008,0.054000000000000006,0.008,0.018000000000000002,0.452,0.002,0.003,0.004,0.763,0.0002,0.42200000000000004,0.083,0.7929999999999999,0.004,0.009000000000000001,0.055,0.008,0.011000000000000001,0.569,0.003,0.037000000000000005,5.6,48.2,0.8,12.4,0.09,2.1,22.7,7.7,48.0,0.2,8.5,0.05,2.8,16.9
г6838637<>7,2071-02-16 02:09:00,Р65,16.0,44.9,29.8333333,44.9,3.2188889,0.339355,0.136708,0.12301199999999998,0.135756,0.0416788,1552.0,1629.0,10.1004454,13623.687150799999,114.4,1.0,1.0,1.0,15.117,0.15,0.05,0.34600000000000003,,0.02,0.051975,0.156,0.18899999999999997,0.239,6774.0,0.002,0.525,0.31,0.083,0.682,0.006999999999999999,0.011000000000000001,0.085,0.006,0.016,0.452,0.002,0.003,0.003,0.7559999999999999,0.0002,0.42100000000000004,0.085,0.784,0.006999999999999999,0.011000000000000001,0.086,0.006999999999999999,0.013000000000000001,0.551,0.003,0.038,4.5,55.2,0.3,10.7,0.07,2.5,22.4,4.4,63.1,0.8,3.5,0.1,2.6,24.7
г6838637<>8,2071-02-16 02:58:00,Р65,20.0,46.3833333,17.716666699999998,46.3833333,,0.30849499999999996,0.12297999999999999,0.082758,0.14091700000000001,0.040924199999999994,1579.0,1590.0,9.1215954,13380.620884299999,115.7,1.0,1.0,1.0,14.103,0.124,0.05,0.312,,0.02,0.051033999999999996,0.18100000000000002,0.125,0.215,3951.0,0.002,0.54,0.32,0.09,0.711,0.006,0.009000000000000001,0.062,0.009000000000000001,0.017,0.447,0.002,0.003,0.003,0.7709999999999999,0.0004,0.42100000000000004,0.091,0.7859999999999999,0.005,0.01,0.063,0.01,0.013999999999999999,0.563,0.003,0.037000000000000005,3.8,56.3,0.2,12.5,0.07,2.4,23.8,3.6,53.3,0.2,11.9,0.08,2.4,22.1
г6838637<>9,2071-02-16 03:46:00,Р65,27.0,47.0,14.516666699999998,47.0,,0.34006,0.14872,0.140652,0.15759,0.0413885,1600.0,1593.0,7.877234,14040.413318,113.5,1.0,1.0,1.0,12.341,0.15,0.05,0.344,,0.02,0.051613,0.182,0.21600000000000003,0.26,3397.0,0.001,0.513,0.295,0.09,0.659,0.005,0.01,0.07,0.006999999999999999,0.016,0.428,0.001,0.003,0.003,0.763,0.0003,0.41700000000000004,0.08900000000000001,0.784,0.005,0.01,0.071,0.008,0.013999999999999999,0.569,0.002,0.038,3.2,51.5,0.4,17.5,0.14,2.0,25.2,4.3,60.9,0.8,4.5,0.1,2.5,24.3
г6838637<>:,2071-02-16 04:33:00,Р65,37.0,53.8666667,25.45,53.8666667,,0.309305,0.14586,0.1287,0.136026,0.0412145,1541.0,1585.0,7.1927599,13624.3614931,113.2,1.0,1.0,1.0,12.915,0.149,0.05,0.307,0.027999999999999997,0.02,0.051396000000000004,0.154,0.198,0.255,5779.0,0.002,0.536,0.301,0.092,0.6759999999999999,0.005,0.009000000000000001,0.059000000000000004,0.006,0.018000000000000002,0.447,0.001,0.003,0.003,0.768,0.0002,0.42,0.09,0.787,0.004,0.01,0.059000000000000004,0.008,0.015,0.568,0.003,0.039,2.8,50.1,0.5,12.8,0.23,2.1,23.4,3.8,60.4,0.7,8.2,0.09,2.6,23.7
г6838637<>;,2071-02-16 05:27:00,Р65,47.0,48.0666667,23.6833333,48.0666667,,0.34770500000000004,0.13098800000000002,0.158172,0.152006,0.0409827,1539.0,1574.0,16.169417499999998,13493.0330753,114.8,1.0,1.0,1.0,25.906999999999996,0.126,0.05,0.35600000000000004,0.028999999999999998,0.02,0.051107,0.166,0.244,0.22899999999999998,5326.0,0.002,0.496,0.312,0.10400000000000001,0.642,0.012,0.01,0.077,0.008,0.022000000000000002,0.441,0.002,0.003,0.004,0.768,0.0004,0.41700000000000004,0.10400000000000001,0.7809999999999999,0.011000000000000001,0.011000000000000001,0.078,0.008,0.019,0.557,0.003,0.037000000000000005,4.8,58.5,0.2,12.4,0.1,2.4,24.9,4.6,53.3,0.4,8.0,0.1,2.4,22.1
г6838637<>=,2071-02-16 07:32:00,Р65,32.0,42.05,16.0166667,42.05,2.6161757999999997,0.34703,0.144144,0.152028,0.15813,0.0428968,1584.0,1579.0,9.4116528,12834.1311134,115.9,1.0,1.0,1.0,13.192,0.15,0.05,0.353,,0.02,0.05349400000000001,0.17800000000000002,0.23399999999999999,0.252,3426.0,0.002,0.508,0.306,0.11599999999999999,0.6579999999999999,0.008,0.009000000000000001,0.07400000000000001,0.006999999999999999,0.019,0.43200000000000005,0.001,0.002,0.003,0.782,0.0003,0.42100000000000004,0.11599999999999999,0.7859999999999999,0.006999999999999999,0.01,0.07400000000000001,0.008,0.016,0.564,0.002,0.036000000000000004,3.8,53.9,0.2,13.7,0.08,2.1,25.3,3.7,54.0,0.4,11.7,0.11,2.3,26.4
г6838637<>>,2071-02-16 08:24:00,Р65,30.0,42.5666667,21.1666667,42.5666667,3.5077574,0.33216999999999997,0.12698399999999999,0.095028,0.128012,0.039503199999999995,1545.0,1567.0,9.9611514,13631.8110236,115.8,1.0,1.0,1.0,14.130999999999998,0.153,0.05,0.34,0.062,0.02,0.049262,0.156,0.145,0.222,4809.0,0.002,0.511,0.314,0.094,0.7020000000000001,0.008,0.009000000000000001,0.064,0.006999999999999999,0.018000000000000002,0.45,0.002,0.003,0.003,0.769,0.0001,0.41600000000000004,0.092,0.7809999999999999,0.006999999999999999,0.01,0.064,0.006999999999999999,0.013999999999999999,0.563,0.003,0.036000000000000004,3.0,47.5,0.7,11.8,0.1,2.0,23.3,3.1,60.9,0.5,4.3,0.08,2.3,26.3
г6838637<>?,2071-02-16 09:17:00,Р65,27.0,46.716666700000005,19.8833333,46.716666700000005,4.0,0.349125,0.142428,0.149088,0.14297200000000002,0.038923400000000004,1548.0,1572.0,18.1843025,14276.27829,113.9,1.0,1.0,1.0,28.316999999999997,0.086,0.05,0.35600000000000004,0.040999999999999995,0.02,0.048539,0.156,0.23,0.249,4731.0,0.002,0.485,0.295,0.08199999999999999,0.652,0.005,0.009000000000000001,0.051,0.005,0.018000000000000002,0.442,0.002,0.002,0.003,0.764,0.0001,0.413,0.08199999999999999,0.782,0.004,0.011000000000000001,0.051,0.006,0.013000000000000001,0.5710000000000001,0.003,0.035,3.2,50.9,2.2,8.8,0.34,2.2,22.9,4.0,55.8,0.5,6.4,0.1,2.2,26.0
г6838637<?6,2071-02-16 10:06:00,Р65,33.0,44.3833333,21.2,44.3833333,3.909417,0.307165,0.13556400000000002,0.135114,0.139757,0.0397646,1539.0,1572.0,18.0648892,14227.358490600001,115.6,1.0,1.0,1.0,26.726,0.168,0.05,0.306,0.040999999999999995,0.02,0.049588,0.157,0.20800000000000002,0.237,5027.0,0.002,0.511,0.312,0.099,0.674,0.006999999999999999,0.008,0.063,0.006999999999999999,0.021,0.452,0.002,0.002,0.003,0.74,0.0004,0.423,0.099,0.792,0.006,0.01,0.063,0.008,0.016,0.569,0.003,0.036000000000000004,3.2,56.8,0.2,11.8,0.13,2.2,25.7,4.6,57.6,0.4,5.7,0.09,2.5,22.7
г6838637<?;,2071-02-16 14:34:00,Р65,32.0,42.85,21.8,42.85,,0.2911,0.139568,0.120432,0.13373800000000002,0.039550300000000004,1546.0,1575.0,11.4049008,13158.7155963,115.6,1.0,1.0,1.0,16.29,0.139,0.05,0.28600000000000003,0.039,0.02,0.049624,0.154,0.185,0.244,4781.0,0.002,0.5539999999999999,0.3,0.095,0.6809999999999999,0.005,0.011000000000000001,0.06,0.009000000000000001,0.019,0.449,0.002,0.003,0.003,0.78,0.0003,0.414,0.094,0.7829999999999999,0.005,0.011000000000000001,0.061,0.009000000000000001,0.015,0.57,0.003,0.035,3.6,49.9,0.5,7.4,0.08,2.5,20.0,4.9,63.0,0.3,4.2,0.06,2.8,22.4
г6838637<?>,2071-02-16 17:04:00,Р65,34.0,44.033333299999995,21.0166667,44.033333299999995,3.3963108,0.34564,0.167024,0.23273400000000002,0.224149,0.0409339,1556.0,1581.0,8.736336099999999,13843.298969100002,116.7,1.0,1.0,1.0,12.823,0.27,0.05,0.344,0.027999999999999997,0.02,0.05136,0.245,0.359,0.292,4849.0,0.001,0.499,0.285,0.10300000000000001,0.588,0.006,0.011000000000000001,0.065,0.008,0.024,0.385,0.001,0.002,0.002,0.765,0.003,0.418,0.102,0.7879999999999999,0.005,0.013000000000000001,0.066,0.008,0.017,0.568,0.003,0.037000000000000005,3.0,49.0,0.7,15.6,0.27,1.8,26.9,4.1,57.5,0.5,7.1,0.11,2.1,26.8
г6838637<??,2071-02-16 17:54:00,Р65,33.0,47.7,27.366666700000003,47.7,4.2077125,0.279945,0.147172,0.152952,0.168818,0.03934869999999999,1554.0,1630.0,11.2294,14364.920828299999,113.3,1.0,1.0,1.0,17.102999999999998,0.239,0.05,0.26899999999999996,0.04,0.02,0.049371,0.19399999999999998,0.235,0.263,6552.0,0.002,0.55,0.294,0.087,0.669,0.004,0.01,0.051,0.011000000000000001,0.02,0.447,0.002,0.003,0.003,0.7709999999999999,0.0002,0.419,0.087,0.804,0.004,0.011000000000000001,0.052000000000000005,0.012,0.01,0.575,0.003,0.038,3.3,46.0,0.6,9.8,0.09,2.3,20.3,4.2,56.2,0.4,9.7,0.1,2.3,24.9
г6838637=67,2071-02-16 19:42:00,Р65,48.0,44.2,26.4666667,44.2,3.7114093999999995,0.18698499999999998,0.122876,0.117702,0.149283,0.040155300000000005,1531.0,1593.0,9.9692308,13413.8539043,117.4,1.0,1.0,1.0,14.687999999999999,0.129,0.05,0.16,0.044000000000000004,0.02,0.050383,0.179,0.18,0.221,5917.0,0.002,0.627,0.315,0.095,0.69,0.006,0.01,0.069,0.009000000000000001,0.019,0.44799999999999995,0.002,0.003,0.004,0.748,0.0006,0.41200000000000003,0.09,0.784,0.005,0.013000000000000001,0.067,0.009000000000000001,0.012,0.575,0.003,0.037000000000000005,4.0,59.5,0.3,11.6,0.09,2.5,23.4,3.8,59.5,1.0,8.7,0.11,2.4,24.7
г6838637=68,2071-02-16 20:37:00,Р65,46.0,49.2333333,22.05,49.2333333,2.5317144,0.30735759999999995,0.132328,0.169194,0.185701,0.0385413,1591.0,1602.0,11.4544347,12772.7891156,113.6,1.0,1.0,1.0,18.798,0.262,0.05,0.3,,0.02,0.048358,0.213,0.26,0.23800000000000002,4694.0,0.002,0.542,0.306,0.10800000000000001,0.645,0.006999999999999999,0.009000000000000001,0.08199999999999999,0.008,0.02,0.42100000000000004,0.001,0.002,0.003,0.767,0.0004,0.41600000000000004,0.10400000000000001,0.79,0.006,0.011000000000000001,0.08199999999999999,0.008,0.015,0.568,0.002,0.036000000000000004,3.6,50.9,0.8,16.1,0.1,2.0,25.0,3.9,57.5,0.5,8.7,0.13,2.2,26.0
г6838637=69,2071-02-16 21:26:00,Р65,59.0,42.716666700000005,20.5666667,42.716666700000005,3.6535552000000004,0.337735,0.145116,0.193002,0.179249,0.0403864,1567.0,1579.0,11.0345689,13591.896272299999,118.6,1.0,1.0,1.0,15.712,0.07400000000000001,0.05,0.33899999999999997,0.035,0.02,0.050673,0.193,0.298,0.261,4659.0,0.002,0.52,0.3,0.096,0.631,0.008,0.01,0.071,0.006999999999999999,0.02,0.42,0.002,0.002,0.003,0.753,0.0002,0.41700000000000004,0.094,0.79,0.006999999999999999,0.01,0.071,0.008,0.016,0.5710000000000001,0.003,0.036000000000000004,3.1,53.9,0.4,12.8,0.08,2.0,26.6,3.2,56.9,0.6,10.7,0.12,2.1,27.1
г6838637=6;,2071-02-16 23:24:00,Р65,50.0,42.6833333,21.6833333,42.6833333,3.0,0.33664499999999997,0.145116,0.183864,0.168244,0.0401266,1555.0,1577.0,8.711128500000001,13456.418139899999,117.0,1.0,1.0,1.0,12.394,,0.05,0.33799999999999997,0.039,0.02,0.050347,0.18,0.284,0.261,4863.0,0.002,0.528,0.295,0.1,0.629,0.006,0.009000000000000001,0.068,0.006999999999999999,0.019,0.41700000000000004,0.001,0.002,0.003,0.755,0.0006,0.413,0.1,0.782,0.005,0.01,0.069,0.006999999999999999,0.016,0.561,0.002,0.036000000000000004,4.1,61.8,0.4,8.5,0.07,2.7,23.1,3.4,56.7,0.9,9.9,0.12,2.2,25.8
